자료생성년월,사업장명,업종,시도,사업장형태,가입자수,당월고지금액,신규취득자수,상실가입자수
2026-07,(주)세방테크,유선 통신장비 제조업,서울특별시,법인,60,22537100,2,0
2026-07,한국엔지니어링협회,측량업,서울특별시,법인,77,33090200,3,1
2026-07,주식회사 남일,플라스틱 창호 제조업,경기도,법인,71,24021400,4,7
2026-07,샬롬엔지니어링(주),운송장비용 조명장치 제조업,경기도,법인,63,30439860,4,1
2026-07,티피리빙(주),침구 및 관련제품 제조업,서울특별시,법인,90,24315580,0,1
2026-07,주식회사 강원에너지,해당없음,전북특별자치도,법인,94,44107300,1,4
2026-07,한미테크윈(주),배전반 및 전기 자동제어반 제조업,경기도,법인,148,58784320,6,6
2026-07,주식회사 신화다이나믹스,그 외 기타 1차 철강 제조업,경기도,법인,60,26915320,0,1
2026-07,화창상사(주),산업용 냉장 및 냉동장비 제조업,경기도,법인,33,10950420,0,1
2026-07,재영솔루텍(주),주형 및 금형 제조업,인천광역시,법인,83,35685980,0,4
2026-07,보성운수(주),시내버스 운송업,서울특별시,법인,179,83744060,0,5
2026-07,한성볼트(주),금속선 가공제품 제조업,경기도,법인,45,15804740,2,0
2026-07,태화정공(주),그 외 자동차용 신품 부품 제조업,충청남도,법인,50,15581260,5,3
2026-07,삼정산업사,산업용 그 외 비경화 고무제품 제조업,인천광역시,개인,43,14764520,0,0
2026-07,주식회사 유도,금속 단조제품 제조업,경기도,법인,312,152228000,1,7
2026-07,한국발보린주식회사,기타 화학 물질 및 화학제품 도매업,서울특별시,법인,59,30602620,2,0
2026-07,은성정밀인쇄(주),스크린 인쇄업,경기도,법인,46,16841000,3,0
2026-07,강운공업(주),금속 절삭기계 제조업,인천광역시,법인,43,17528240,7,4
2026-07,(주)우신시스템,금속 절삭기계 제조업,경기도,법인,178,84321300,0,2
2026-07,한양잉크(주),인쇄 잉크 및 회화용 물감 제조업,서울특별시,법인,44,17253600,0,2
2026-07,한컴(주),광고 대행업,서울특별시,법인,63,32142780,1,5
2026-07,디아이케이(주),물질 검사  측정 및 분석 기구 제조업,강원특별자치도,법인,35,9541060,0,2
2026-07,동양화공기계(주),유압 기기 제조업,경기도,법인,100,38684360,0,2
2026-07,(주)케이씨아이,기타 엔지니어링 서비스업,경상북도,법인,280,125206760,4,13
2026-07,(사) 서울특별시 교통회관,비주거용 건물 임대업(점포  자기땅),서울특별시,법인,30,12577860,0,0
2026-07,(주)동서울택시,택시 운송업,서울특별시,법인,36,5717920,4,2
2026-07,(주)이가에이씨엠건축사사무소,건축 설계 및 관련 서비스업,경상북도,법인,217,83352240,4,15
2026-07,서울개인택시조합새마을금고,기타 금융 투자업,서울특별시,법인,63,36728120,1,1
2026-07,시립고덕양로원,BIZ_NO미존재사업장,서울특별시,법인,32,11761080,0,0
2026-07,부광약품(주),완제 의약품 제조업,서울특별시,법인,613,277373840,10,9
2026-07,사단법인 KOTITI 시험연구원,해당없음,경기도,법인,468,189628980,30,13
2026-07,(주)신세계센트럴,여객 자동차 터미널 운영업,서울특별시,법인,300,129616420,4,7
2026-07,대흥교통(주),시내버스 운송업,서울특별시,법인,79,35271900,1,1
2026-07,(주)미래아이앤지,응용 소프트웨어 개발 및 공급업,서울특별시,법인,34,12651960,0,0
2026-07,동일운수(주),시내버스 운송업 / 시외버스 운송업,서울특별시,법인,62,13088500,11,3
2026-07,한국야구위원회(사),문서 작성업,서울특별시,법인,117,59121540,0,0
2026-07,한국비지네스써비스(주),상품 종합 도매업,서울특별시,법인,32,16213020,0,0
2026-07,서울탁주강동연합제조장,탁주 및 약주 제조업,서울특별시,개인,30,14028080,1,0
2026-07,전국화물자동차운송사업연합회공제조합,비주거용 건물 임대업(점포  자기땅),서울특별시,법인,100,55143020,3,0
2026-07,닐슨아이큐코리아 유한회사,해당없음,서울특별시,법인,103,49842080,2,1
2026-07,동화청과(주),음ㆍ식료품 및 담배 중개업,서울특별시,법인,91,44578960,0,1
2026-07,에이치씨디건설 주식회사,미장  타일 및 방수 공사업,서울특별시,법인,31,13348100,1,2
2026-07,주식회사하엠,기타 반도체 소자 제조업,경기도,법인,68,33425000,0,1
2026-07,대원강업(주),그 외 자동차용 신품 부품 제조업,충청남도,법인,104,61300240,0,1
2026-07,주식회사 삼립,떡류 제조업,경기도,법인,2015,851040520,57,75
2026-07,인창전자(주),기타 반도체 소자 제조업,경기도,법인,56,18421320,0,1
2026-07,한중운수 주식회사,택시 운송업,서울특별시,법인,38,7591760,5,5
2026-07,서울청과(주),BIZ_NO미존재사업장,서울특별시,법인,87,47364080,1,1
2026-07,(주)영신디엔씨,미장  타일 및 방수 공사업,경기도,법인,126,59896800,2,3
2026-07,(유)신합상사,주류 도매업,서울특별시,법인,39,15621120,1,1
2026-07,재단법인 에너지경제연구원,기타 엔지니어링 서비스업,울산광역시,법인,175,87783520,6,2
2026-07,의료법인 인봉의료재단 영등포병원,요양병원,서울특별시,법인,188,61117500,9,5
2026-07,(주)코리아퍼스텍,기타자영업,서울특별시,법인,262,55167920,13,9
2026-07,서울특별시농수산식품공사,비주거용 건물 임대업(점포  자기땅),서울특별시,법인,358,184497920,2,5
2026-07,현대종합금속(주),그 외 기타 1차 철강 제조업,서울특별시,법인,242,119260700,4,3
2026-07,한국농수산식품유통공사,곡물 및 유지작물 도매업,전남광주통합특별시,법인,977,454387340,6,16
2026-07,송파상운주식회사,시내버스 운송업 / 시외버스 운송업,서울특별시,법인,182,92570720,2,2
2026-07,(주)도화엔지니어링,기타 엔지니어링 서비스업,서울특별시,법인,2363,1218726380,29,35
2026-07,한국가스안전공사,기타 엔지니어링 서비스업,충청북도,법인,1873,900522820,109,24
2026-07,삼호개발(주),미장  타일 및 방수 공사업,충청남도,법인,159,84998680,9,6
2026-07,서울버스(주),시내버스 운송업,서울특별시,법인,206,100198840,3,3
2026-07,(주)세스코,건축물 일반 청소업,서울특별시,법인,3780,1393849840,130,70
2026-07,국기원,해당없음,서울특별시,법인,97,36114440,5,1
2026-07,(주)유성티엔에스,일반 화물 자동차 운송업,서울특별시,법인,48,19206460,0,1
2026-07,아주야마이찌전기공업(주),기타 반도체 소자 제조업,충청북도,법인,34,15289660,1,0
2026-07,광일실업(주),시내버스 운송업 / 시외버스 운송업,서울특별시,법인,46,6962720,3,2
2026-07,(주)세원기연,산업용 냉장 및 냉동장비 제조업,경기도,법인,34,14282020,5,2
2026-07,한국프리팩(주),그 외 기타 플라스틱 제품 제조업,경기도,법인,38,14420740,0,0
2026-07,제이스코홀딩스(주),그 외 기타 1차 철강 제조업,경기도,법인,49,20672700,1,1
2026-07,(주)세아제강지주,주철관 제조업,서울특별시,법인,85,50701400,0,1
2026-07,한경(주),산업용 로봇 제조업,경기도,법인,51,14340300,0,1
2026-07,동인전기공업(주),그 외 자동차용 신품 부품 제조업,경기도,법인,76,18973520,0,1
2026-07,대주코레스 주식회사,그 외 자동차용 신품 부품 제조업,전북특별자치도,법인,197,90149920,2,5
2026-07,(주)형지아이앤씨,연사 및 가공사 제조업 / 특수직물 및 기타 직물 직조,인천광역시,법인,64,28814200,4,6
2026-07,서울기계공업(주),산업용 냉장 및 냉동장비 제조업,충청남도,법인,34,14401180,0,0
2026-07,(주)상진,합성수지 및 기타 플라스틱 물질 제조업,충청남도,법인,77,31234480,3,1
2026-07,쟈베스코리아전자(주),배전반 및 전기 자동제어반 제조업,서울특별시,법인,43,13295760,1,1
2026-07,대진아이엠,포장용 플라스틱 성형용기 제조업,경기도,개인,42,13084560,0,0
2026-07,동해운수(주),시내버스 운송업,서울특별시,법인,154,72428340,4,2
2026-07,용창산업(주),호텔업,서울특별시,법인,64,23879500,0,0
2026-07,신한내산,금속 절삭기계 제조업,경기도,개인,31,9598680,0,2
2026-07,서영주정(주),주정 제조업,전북특별자치도,법인,36,18353140,1,0
2026-07,（주）빌텍,비주거용 부동산 관리업,서울특별시,법인,336,98899720,32,16
2026-07,(주)제이앤비컨설팅,고용 알선업,서울특별시,법인,1273,290287820,42,50
2026-07,(주)대교산업,건축물 일반 청소업,서울특별시,법인,354,99335260,4,10
2026-07,서울장애인종합복지관,볼링장 운영업,서울특별시,법인,100,33926140,4,2
2026-07,서울시용달화물자동차운송사업협회,사업 및 무형 재산권 중개업,서울특별시,법인,30,8476460,0,0
2026-07,관악교통(주),시내버스 운송업,서울특별시,법인,122,59291420,3,1
2026-07,한남여객 주식회사,시내버스 운송업,서울특별시,법인,353,172582660,6,3
2026-07,주식회사 신영씨앤디,아파트 건설업,경기도,법인,128,67501260,17,3
2026-07,한국교육개발원,비주거용 건물 임대업(점포  자기땅),충청북도,법인,478,184162780,17,7
2026-07,(주)에넥스,금속 가구 제조업,서울특별시,법인,112,44254020,1,1
2026-07,코원에너지서비스(주),연료용 가스 제조 및 배관공급업,서울특별시,법인,340,202443300,0,1
2026-07,(주) 삼안,기타 엔지니어링 서비스업,경기도,법인,1350,663388620,9,19
2026-07,상신운수(주),택시 운송업,서울특별시,법인,41,10586000,1,1
2026-07,대한사회복지회사회복지법인,요양병원,서울특별시,법인,45,15974240,1,3
2026-07,한국에셋솔루션(주),비주거용 부동산 관리업,서울특별시,법인,38,13702840,2,2
2026-07,보림로지스틱스(주),간이 음식 포장 판매 전문점,경기도,법인,124,48361740,0,1
2026-07,(주)제이에스코퍼레이션,가방 및 기타 보호용 케이스 제조업,서울특별시,법인,82,34317220,1,2
2026-07,다농산업(주),곡물 및 유지작물 도매업,서울특별시,법인,109,36725060,1,1
2026-07,대가파우더시스템(주),금속선 가공제품 제조업,서울특별시,법인,94,37009220,1,1
2026-07,(주)대열보일러,산업용 난방보일러 및 방열기 제조업,충청남도,법인,164,66013520,1,4
2026-07,평안제관(주),주철관 제조업,경기도,법인,77,25372240,0,1
2026-07,원진환경(주),지정 외 폐기물 수집  운반업,서울특별시,법인,51,27702060,2,1
2026-07,주식회사 삼영,플라스틱 합성피혁 제조업,서울특별시,법인,129,50888020,3,1
2026-07,율촌화학(주) 연포장공장,플라스틱 창호 제조업,경기도,법인,656,365448660,7,5
2026-07,일신다이캐스팅(주),알루미늄 압연  압출 및 연신제품 제조업,인천광역시,법인,75,29421440,1,1
2026-07,의료법인희명의료재단,요양병원,서울특별시,법인,297,104925900,14,10
2026-07,디케이쎈서(주),기타 반도체 소자 제조업,서울특별시,법인,33,13037260,0,0
2026-07,（주)서연탑메탈,주형 및 금형 제조업,인천광역시,법인,195,104902780,3,3
2026-07,동창R&S(주),그 외 기타 1차 철강 제조업,충청남도,법인,36,13425380,0,1
2026-07,주식회사솔트룩스,응용 소프트웨어 개발 및 공급업,서울특별시,법인,200,85074880,12,5
2026-07,디케이에스에이치코리아(주),상품 종합 도매업,서울특별시,법인,303,130497220,4,7
2026-07,오티스이앤엠코리아 주식회사,기타 물품 취급장비 제조업,경기도,법인,285,139618420,0,6
2026-07,한국법제연구원,일반 서적 출판업,세종특별자치시,법인,145,61749140,7,3
2026-07,(재)대한성서공회,기타 인쇄물 출판업,서울특별시,법인,51,26768260,0,2
2026-07,(주)동아스트,천막  텐트 및 유사 제품 제조업,경기도,법인,34,13247900,3,0
2026-07,(주)승전,전기용 기계ㆍ장비 및 관련 기자재 도매업,서울특별시,법인,38,15589760,0,0
2026-07,(주)코스모스악기,악기 도매업,서울특별시,법인,47,20859140,0,0
2026-07,삼화고속(주),시외버스 운송업,서울특별시,법인,106,42366460,2,3
2026-07,(주)케이씨티시,일반 화물 자동차 운송업,서울특별시,법인,279,136707260,0,0
2026-07,삼환택시(주),택시 운송업,서울특별시,법인,45,9537480,8,5
2026-07,승진통상(주),시내버스 운송업 / 시외버스 운송업,서울특별시,법인,40,9410240,4,2
2026-07,가나다티에스(주),화물 운송 중개  대리 및 관련 서비스업,경기도,법인,39,13598800,1,2
2026-07,(주)예스택시,시내버스 운송업 / 시외버스 운송업,서울특별시,법인,37,6251880,0,3
2026-07,한국석유관리원,기타 기술 시험  검사 및 분석업,경기도,법인,418,196351900,30,4
2026-07,(주)서울신문사,잡지 및 정기 간행물 발행업,서울특별시,법인,333,189730920,3,7
2026-07,(재)한국기원,바둑기사,서울특별시,법인,78,30870040,0,0
2026-07,서울대학교병원새마을금고,기타 금융 투자업,서울특별시,법인,95,33594940,6,2
2026-07,사단법인 아이코리아,그 외 기타 달리 분류되지 않은 개인 서비스업,서울특별시,법인,37,21405920,0,0
2026-07,(주)HB저축은행,신용조합,서울특별시,법인,82,38266280,3,1
2026-07,인코크화재해상손해사정(주),손해 사정업,서울특별시,법인,162,65099980,3,0
2026-07,영흥식품(주),천연 및 혼합 조제 조미료 제조업,충청북도,법인,35,10071560,0,0
2026-07,(주)우신이엠시,금속 절삭기계 제조업,경기도,법인,62,26117880,1,2
2026-07,(주)세일엠텍,세폭직물 제조업,서울특별시,법인,65,22209040,1,0
2026-07,(주)화신,전동기 및 발전기 제조업,충청북도,법인,46,16717860,0,0
2026-07,(주)금성종합건축사사무소,기타 엔지니어링 서비스업,서울특별시,법인,46,19269820,0,1
2026-07,태주공업(주),일반용 전기 조명장치 제조업,인천광역시,법인,42,16248800,1,0
2026-07,천주교서울대교구유지재단카톨릭출(재),잡지 및 정기 간행물 발행업,서울특별시,법인,109,34070640,2,2
2026-07,에스와이티에스 주식회사 (SYTS Corp.),상품 종합 도매업,서울특별시,법인,175,73244560,4,3
